# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-02-08 12:37:23 EST       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15087700 INDIAN R AT SITKA AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15087700
#            TS   parameter     Description
#          1343       00065     Gage height, feet
#          1344       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd   site_no datetime    tz_cd   1343_00065  1343_00065_cd   1344_00060  1344_00060_cd
USGS    15087700    2020-06-07 05:30    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-07 05:45    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-07 06:00    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-07 06:15    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-07 06:30    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-07 06:45    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-07 07:00    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-07 07:15    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-07 07:30    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-07 07:45    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-07 08:00    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-07 08:15    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-07 08:30    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-07 08:45    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-07 09:00    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-07 09:15    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-07 09:30    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-07 09:45    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-07 10:00    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-07 10:15    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-07 10:30    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-07 10:45    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-07 11:00    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-07 11:15    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-07 11:30    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-07 11:45    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-07 12:00    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-07 12:15    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-07 12:30    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-07 12:45    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-07 13:00    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-07 13:15    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-07 13:30    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-07 13:45    AKDT    21.06   A   84.4    A
USGS    15087700    2020-06-07 14:00    AKDT    21.06   A   84.4    A
USGS    15087700    2020-06-07 14:15    AKDT    21.06   A   84.4    A
USGS    15087700    2020-06-07 14:30    AKDT    21.06   A   84.4    A
USGS    15087700    2020-06-07 14:45    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-07 15:00    AKDT    21.06   A   84.4    A
USGS    15087700    2020-06-07 15:15    AKDT    21.06   A   84.4    A
USGS    15087700    2020-06-07 15:30    AKDT    21.07   A   86.1    A
USGS    15087700    2020-06-07 15:45    AKDT    21.06   A   84.4    A
USGS    15087700    2020-06-07 16:00    AKDT    21.06   A   84.4    A
USGS    15087700    2020-06-07 16:15    AKDT    21.07   A   86.1    A
USGS    15087700    2020-06-07 16:30    AKDT    21.07   A   86.1    A
USGS    15087700    2020-06-07 16:45    AKDT    21.07   A   86.1    A
USGS    15087700    2020-06-07 17:00    AKDT    21.08   A   87.7    A
USGS    15087700    2020-06-07 17:15    AKDT    21.07   A   86.1    A
USGS    15087700    2020-06-07 17:30    AKDT    21.07   A   86.1    A
USGS    15087700    2020-06-07 17:45    AKDT    21.09   A   89.4    A
USGS    15087700    2020-06-07 18:00    AKDT    21.08   A   87.7    A
USGS    15087700    2020-06-07 18:15    AKDT    21.08   A   87.7    A
USGS    15087700    2020-06-07 18:30    AKDT    21.08   A   87.7    A
USGS    15087700    2020-06-07 18:45    AKDT    21.09   A   89.4    A
USGS    15087700    2020-06-07 19:00    AKDT    21.09   A   89.4    A
USGS    15087700    2020-06-07 19:15    AKDT    21.11   A   92.9    A
USGS    15087700    2020-06-07 19:30    AKDT    21.10   A   91.2    A
USGS    15087700    2020-06-07 19:45    AKDT    21.09   A   89.4    A
USGS    15087700    2020-06-07 20:00    AKDT    21.10   A   91.2    A
USGS    15087700    2020-06-07 20:15    AKDT    21.11   A   92.9    A
USGS    15087700    2020-06-07 20:30    AKDT    21.10   A   91.2    A
USGS    15087700    2020-06-07 20:45    AKDT    21.12   A   94.7    A
USGS    15087700    2020-06-07 21:00    AKDT    21.12   A   94.7    A
USGS    15087700    2020-06-07 21:15    AKDT    21.12   A   94.7    A
USGS    15087700    2020-06-07 21:30    AKDT    21.13   A   96.5    A
USGS    15087700    2020-06-07 21:45    AKDT    21.13   A   96.5    A
USGS    15087700    2020-06-07 22:00    AKDT    21.12   A   94.7    A
USGS    15087700    2020-06-07 22:15    AKDT    21.13   A   96.5    A
USGS    15087700    2020-06-07 22:30    AKDT    21.15   A   100 A
USGS    15087700    2020-06-07 22:45    AKDT    21.14   A   98.3    A
USGS    15087700    2020-06-07 23:00    AKDT    21.14   A   98.3    A
USGS    15087700    2020-06-07 23:15    AKDT    21.14   A   98.3    A
USGS    15087700    2020-06-07 23:30    AKDT    21.14   A   98.3    A
USGS    15087700    2020-06-07 23:45    AKDT    21.14   A   98.3    A
USGS    15087700    2020-06-08 00:00    AKDT    21.14   A   98.3    A
USGS    15087700    2020-06-08 00:15    AKDT    21.13   A   96.5    A
USGS    15087700    2020-06-08 00:30    AKDT    21.15   A   100 A
USGS    15087700    2020-06-08 00:45    AKDT    21.14   A   98.3    A
USGS    15087700    2020-06-08 01:00    AKDT    21.15   A   100 A
USGS    15087700    2020-06-08 01:15    AKDT    21.15   A   100 A
USGS    15087700    2020-06-08 01:30    AKDT    21.16   A   102 A
USGS    15087700    2020-06-08 01:45    AKDT    21.15   A   100 A
USGS    15087700    2020-06-08 02:00    AKDT    21.12   A   94.7    A
USGS    15087700    2020-06-08 02:15    AKDT    21.14   A   98.3    A
USGS    15087700    2020-06-08 02:30    AKDT    21.16   A   102 A
USGS    15087700    2020-06-08 02:45    AKDT    21.16   A   102 A
USGS    15087700    2020-06-08 03:00    AKDT    21.15   A   100 A
USGS    15087700    2020-06-08 03:15    AKDT    21.16   A   102 A
USGS    15087700    2020-06-08 03:30    AKDT    21.17   A   104 A
USGS    15087700    2020-06-08 03:45    AKDT    21.15   A   100 A
USGS    15087700    2020-06-08 04:00    AKDT    21.16   A   102 A
USGS    15087700    2020-06-08 04:15    AKDT    21.15   A   100 A
USGS    15087700    2020-06-08 04:30    AKDT    21.16   A   102 A
USGS    15087700    2020-06-08 04:45    AKDT    21.15   A   100 A
USGS    15087700    2020-06-08 05:00    AKDT    21.16   A   102 A
USGS    15087700    2020-06-08 05:15    AKDT    21.14   A   98.3    A
USGS    15087700    2020-06-08 05:30    AKDT    21.16   A   102 A
USGS    15087700    2020-06-08 05:45    AKDT    21.16   A   102 A
USGS    15087700    2020-06-08 06:00    AKDT    21.14   A   98.3    A
USGS    15087700    2020-06-08 06:15    AKDT    21.14   A   98.3    A
USGS    15087700    2020-06-08 06:30    AKDT    21.15   A   100 A
USGS    15087700    2020-06-08 06:45    AKDT    21.14   A   98.3    A
USGS    15087700    2020-06-08 07:00    AKDT    21.14   A   98.3    A
USGS    15087700    2020-06-08 07:15    AKDT    21.14   A   98.3    A
USGS    15087700    2020-06-08 07:30    AKDT    21.15   A   100 A
USGS    15087700    2020-06-08 07:45    AKDT    21.15   A   100 A
USGS    15087700    2020-06-08 08:00    AKDT    21.14   A   98.3    A
USGS    15087700    2020-06-08 08:15    AKDT    21.13   A   96.5    A
USGS    15087700    2020-06-08 08:30    AKDT    21.14   A   98.3    A
USGS    15087700    2020-06-08 08:45    AKDT    21.14   A   98.3    A
USGS    15087700    2020-06-08 09:00    AKDT    21.13   A   96.5    A
USGS    15087700    2020-06-08 09:15    AKDT    21.13   A   96.5    A
USGS    15087700    2020-06-08 09:30    AKDT    21.13   A   96.5    A
USGS    15087700    2020-06-08 09:45    AKDT    21.13   A   96.5    A
USGS    15087700    2020-06-08 10:00    AKDT    21.13   A   96.5    A
USGS    15087700    2020-06-08 10:15    AKDT    21.13   A   96.5    A
USGS    15087700    2020-06-08 10:30    AKDT    21.12   A   94.7    A
USGS    15087700    2020-06-08 10:45    AKDT    21.13   A   96.5    A
USGS    15087700    2020-06-08 11:00    AKDT    21.13   A   96.5    A
USGS    15087700    2020-06-08 11:15    AKDT    21.13   A   96.5    A
USGS    15087700    2020-06-08 11:30    AKDT    21.13   A   96.5    A
USGS    15087700    2020-06-08 11:45    AKDT    21.12   A   94.7    A
USGS    15087700    2020-06-08 12:00    AKDT    21.13   A   96.5    A
USGS    15087700    2020-06-08 12:15    AKDT    21.12   A   94.7    A
USGS    15087700    2020-06-08 12:30    AKDT    21.12   A   94.7    A
USGS    15087700    2020-06-08 12:45    AKDT    21.12   A   94.7    A
USGS    15087700    2020-06-08 13:00    AKDT    21.10   A   91.2    A
USGS    15087700    2020-06-08 13:15    AKDT    21.12   A   94.7    A
USGS    15087700    2020-06-08 13:30    AKDT    21.11   A   92.9    A
USGS    15087700    2020-06-08 13:45    AKDT    21.11   A   92.9    A
USGS    15087700    2020-06-08 14:00    AKDT    21.11   A   92.9    A
USGS    15087700    2020-06-08 14:15    AKDT    21.12   A   94.7    A
USGS    15087700    2020-06-08 14:30    AKDT    21.11   A   92.9    A
USGS    15087700    2020-06-08 14:45    AKDT    21.10   A   91.2    A
USGS    15087700    2020-06-08 15:00    AKDT    21.12   A   94.7    A
USGS    15087700    2020-06-08 15:15    AKDT    21.11   A   92.9    A
USGS    15087700    2020-06-08 15:30    AKDT    21.11   A   92.9    A
USGS    15087700    2020-06-08 15:45    AKDT    21.10   A   91.2    A
USGS    15087700    2020-06-08 16:00    AKDT    21.10   A   91.2    A
USGS    15087700    2020-06-08 16:15    AKDT    21.09   A   89.4    A
USGS    15087700    2020-06-08 16:30    AKDT    21.11   A   92.9    A
USGS    15087700    2020-06-08 16:45    AKDT    21.10   A   91.2    A
USGS    15087700    2020-06-08 17:00    AKDT    21.10   A   91.2    A
USGS    15087700    2020-06-08 17:15    AKDT    21.10   A   91.2    A
USGS    15087700    2020-06-08 17:30    AKDT    21.09   A   89.4    A
USGS    15087700    2020-06-08 17:45    AKDT    21.10   A   91.2    A
USGS    15087700    2020-06-08 18:00    AKDT    21.10   A   91.2    A
USGS    15087700    2020-06-08 18:15    AKDT    21.10   A   91.2    A
USGS    15087700    2020-06-08 18:30    AKDT    21.09   A   89.4    A
USGS    15087700    2020-06-08 18:45    AKDT    21.08   A   87.7    A
USGS    15087700    2020-06-08 19:00    AKDT    21.09   A   89.4    A
USGS    15087700    2020-06-08 19:15    AKDT    21.10   A   91.2    A
USGS    15087700    2020-06-08 19:30    AKDT    21.08   A   87.7    A
USGS    15087700    2020-06-08 19:45    AKDT    21.09   A   89.4    A
USGS    15087700    2020-06-08 20:00    AKDT    21.10   A   91.2    A
USGS    15087700    2020-06-08 20:15    AKDT    21.09   A   89.4    A
USGS    15087700    2020-06-08 20:30    AKDT    21.09   A   89.4    A
USGS    15087700    2020-06-08 20:45    AKDT    21.09   A   89.4    A
USGS    15087700    2020-06-08 21:00    AKDT    21.08   A   87.7    A
USGS    15087700    2020-06-08 21:15    AKDT    21.09   A   89.4    A
USGS    15087700    2020-06-08 21:30    AKDT    21.07   A   86.1    A
USGS    15087700    2020-06-08 21:45    AKDT    21.08   A   87.7    A
USGS    15087700    2020-06-08 22:00    AKDT    21.09   A   89.4    A
USGS    15087700    2020-06-08 22:15    AKDT    21.08   A   87.7    A
USGS    15087700    2020-06-08 22:30    AKDT    21.08   A   87.7    A
USGS    15087700    2020-06-08 22:45    AKDT    21.08   A   87.7    A
USGS    15087700    2020-06-08 23:00    AKDT    21.07   A   86.1    A
USGS    15087700    2020-06-08 23:15    AKDT    21.08   A   87.7    A
USGS    15087700    2020-06-08 23:30    AKDT    21.08   A   87.7    A
USGS    15087700    2020-06-08 23:45    AKDT    21.08   A   87.7    A
USGS    15087700    2020-06-09 00:00    AKDT    21.08   A   87.7    A
USGS    15087700    2020-06-09 00:15    AKDT    21.09   A   89.4    A
USGS    15087700    2020-06-09 00:30    AKDT    21.06   A   84.4    A
USGS    15087700    2020-06-09 00:45    AKDT    21.08   A   87.7    A
USGS    15087700    2020-06-09 01:00    AKDT    21.08   A   87.7    A
USGS    15087700    2020-06-09 01:15    AKDT    21.07   A   86.1    A
USGS    15087700    2020-06-09 01:30    AKDT    21.07   A   86.1    A
USGS    15087700    2020-06-09 01:45    AKDT    21.07   A   86.1    A
USGS    15087700    2020-06-09 02:00    AKDT    21.08   A   87.7    A
USGS    15087700    2020-06-09 02:15    AKDT    21.07   A   86.1    A
USGS    15087700    2020-06-09 02:30    AKDT    21.07   A   86.1    A
USGS    15087700    2020-06-09 02:45    AKDT    21.07   A   86.1    A
USGS    15087700    2020-06-09 03:00    AKDT    21.06   A   84.4    A
USGS    15087700    2020-06-09 03:15    AKDT    21.07   A   86.1    A
USGS    15087700    2020-06-09 03:30    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 03:45    AKDT    21.06   A   84.4    A
USGS    15087700    2020-06-09 04:00    AKDT    21.07   A   86.1    A
USGS    15087700    2020-06-09 04:15    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 04:30    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 04:45    AKDT    21.06   A   84.4    A
USGS    15087700    2020-06-09 05:00    AKDT    21.06   A   84.4    A
USGS    15087700    2020-06-09 05:15    AKDT    21.06   A   84.4    A
USGS    15087700    2020-06-09 05:30    AKDT    21.06   A   84.4    A
USGS    15087700    2020-06-09 05:45    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 06:00    AKDT    21.06   A   84.4    A
USGS    15087700    2020-06-09 06:15    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 06:30    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 06:45    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 07:00    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 07:15    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 07:30    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 07:45    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 08:00    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 08:15    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 08:30    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 08:45    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 09:00    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 09:15    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 09:30    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 09:45    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 10:00    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 10:15    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 10:30    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 10:45    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 11:00    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 11:15    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 11:30    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 11:45    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 12:00    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 12:15    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 12:30    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 12:45    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 13:00    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 13:15    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 13:30    AKDT    21.02   A   78.0    A
USGS    15087700    2020-06-09 13:45    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 14:00    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 14:15    AKDT    21.02   A   78.0    A
USGS    15087700    2020-06-09 14:30    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 14:45    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 15:00    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 15:15    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 15:30    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 15:45    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 16:00    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 16:15    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 16:30    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 16:45    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 17:00    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 17:15    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 17:30    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 17:45    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 18:00    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 18:15    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 18:30    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 18:45    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 19:00    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 19:15    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 19:30    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 19:45    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 20:00    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 20:15    AKDT    21.03   A   79.6    A
USGS    15087700    2020-06-09 20:30    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 20:45    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 21:00    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 21:15    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 21:30    AKDT    21.04   A   81.1    A
USGS    15087700    2020-06-09 21:45    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 22:00    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 22:15    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 22:30    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 22:45    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 23:00    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 23:15    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 23:30    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-09 23:45    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-10 00:00    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-10 00:15    AKDT    21.06   A   84.4    A
USGS    15087700    2020-06-10 00:30    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-10 00:45    AKDT    21.05   A   82.8    A
USGS    15087700    2020-06-10 01:00    AKDT    21.05   A   82.8    A
